stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,platform_code
14791878,,Avenida Teresa Cristina 10105,,-19.97195251,-44.02219081,,,0,,,0,
14791879,,Rua Joaquim Clemente 35,,-19.81834959,-43.93751112,,,0,,,0,
14791880,,Rua Rio Pomba 559,,-19.91371442,-43.97098859,,,0,,,0,
14791881,,Avenida Do Canal 72,,-19.97660806,-44.02892944,,,0,,,0,
14791882,,Rua Minduri 30,,-19.885841,-43.911032,,,0,,,0,
14791883,,Rua Rio Grande Do Norte 762,,-19.93230814,-43.9312674,,,0,,,0,
14791884,,Rua Joaquim Teixeira Dos Anjos 185,,-19.92062069,-43.87724395,,,0,,,0,
14791885,,Rua Falcao 405,,-19.99714849,-43.99648636,,,0,,,0,
14791886,,Rua Santa Josefina 630,,-19.88729202,-43.96168246,,,0,,,0,
14791887,,Avenida Vilarinho 2019,,-19.81254135,-43.95937336,,,0,,,0,
14791888,,Avenida Joao Xxiii 794,,-19.90009191,-43.99827768,,,0,,,0,
14791889,,Avenida Teresa Cristina 5501,,-19.94056483,-43.98576923,,,0,,,0,
14791890,,Rua Dos Tupinambas 933,,-19.91681211,-43.94290705,,,0,,,0,
14791891,,Rua Coletora 359,,-19.99868506,-44.02534316,,,0,,,0,
14791892,,Rua Rodrigues Caldas 79,,-19.93197787,-43.95035554,,,0,,,0,
14791893,,Rua Avelino Prudencio Da Silva 600,,-19.92458032,-43.90055066,,,0,,,0,
14791894,,Rua Maria Martins 86,,-19.81516591,-43.94585401,,,0,,,0,
14791895,,Rua David Alves Do Vale 354,,-19.86451916,-43.94425013,,,0,,,0,
14791896,,Rua Dolomita 115,,-19.94266106,-44.00964697,,,0,,,0,
14791897,,Rua Dos Guaicurus 348,,-19.91520794,-43.93678567,,,0,,,0,
14791898,,Rua Doutor Miguel Gontijo 48,,-19.84163396,-43.94404655,,,0,,,0,
14791899,,Rua Agenor De Paula Estrela 669,,-19.79758256,-43.93228695,,,0,,,0,
14791900,,Rua Patrocinio 221,,-19.91585611,-43.95137117,,,0,,,0,
14791901,,Rua Dona Clara 312,,-19.8905764,-43.95173934,,,0,,,0,
14791902,,Rua Kimberlita 157,,-19.91480546,-43.91377073,,,0,,,0,
14791903,,Rua Francisco De Paula Ferreira 84,,-19.89738389,-43.96132858,,,0,,,0,
14791904,,Rua Coracao Eucaristico De Jesus 340,,-19.92485505,-43.99083665,,,0,,,0,
14791905,,Rua Dona Luiza 753,,-19.98267582,-44.00027729,,,0,,,0,
14791906,,Rua Irai 43,,-19.94618441,-43.95083958,,,0,,,0,
14791907,,Avenida Brigadeiro Eduardo Gomes 940,,-19.9070429,-44.00332648,,,0,,,0,
14791908,,Rua Conselheiro Lafaiete 284,,-19.9098352,-43.92497101,,,0,,,0,
14791909,,Rua General Dionisio Cerqueira 604,,-19.93514881,-43.95906247,,,0,,,0,
14791910,,Rua Ivan Ferreira Alves 495,,-19.79099945,-43.96670298,,,0,,,0,
14791911,,Rua Imbiaca 752,,-19.923039,-43.99662051,,,0,,,0,
14791912,,Rua Radialista Maclerevski 183,,-19.81437711,-44.00505965,,,0,,,0,
14791913,,Rua Arnaldo Lourenco 420,,-19.85856532,-43.88621596,,,0,,,0,
14791914,,Rua Do Uruguai 529,,-19.95101702,-43.93177795,,,0,,,0,
14791915,,Avenida Do Canal 53,,-19.97916302,-44.03106374,,,0,,,0,
14791916,,Estação Vilarinho,,-19.8218709,-43.94760666,,,1,,,1,
14791917,,Rua Lupercio Paixao 226,,-19.99286931,-44.04521826,,,0,,,0,
14791918,,Rua Waldomiro Lobo 2240,,-19.84698237,-43.93714332,,,0,,,0,
14791919,,Avenida Do Canal 51,,-19.97904496,-44.03047515,,,0,,,0,
14791920,,Rua Radialista Maclerevski 182,,-19.81421122,-44.00485102,,,0,,,0,
14791921,,Rua Sebastiana Soares Dos Santos 175,,-19.86061777,-43.8995329,,,0,,,0,
14791922,,Rua Principal 906,,-19.95679686,-43.94246029,,,0,,,0,
14791923,,Rua Contagem 1224,,-19.88574674,-43.90592858,,,0,,,0,
14791924,,Rua Jau 630,,-19.92395483,-43.9020323,,,0,,,0,
14791925,,Rua Central 986,,-19.83190307,-43.98794368,,,0,,,0,
14791926,,Rua Dom Vital 104,,-19.94672968,-43.92728448,,,0,,,0,
14791927,,Rua Mangaratiba 174,,-19.90105174,-43.9015831,,,0,,,0,
14791928,,Rua Doutor Jose Severino Lima Junior 105,,-19.93058175,-43.91025562,,,0,,,0,
14791929,,Rua Luiz Pongelupe 85,,-20.00528504,-44.01034185,,,0,,,0,
14791930,,Rua Aderbal Rodrigues Vaz 406,,-19.98158059,-44.03936179,,,0,,,0,
14791931,,Rua Jau 629,,-19.92389244,-43.90206932,,,0,,,0,
14791932,,Rod Papa Joao Paulo II 875,,-19.80361545,-43.95042433,,,0,,,0,
14791933,,Rua Vinte E Cinco De Agosto 290,,-19.89284248,-43.95765216,,,0,,,0,
14791934,,Avenida Suzana 565,,-19.86561135,-43.93543522,,,0,,,0,
14791935,,Rua Dos Industriarios 821,,-19.96658165,-43.99774342,,,0,,,0,
14791936,,Rua Cruz De Malta 301,,-19.85370328,-43.89371461,,,0,,,0,
14791937,,Avenida Francisco Sa 1255,,-19.93366568,-43.9590118,,,0,,,0,
14791938,,Rua Jose Lins Do Rego 245,,-19.83854485,-43.92504626,,,0,,,0,
14791939,,Rua Lavras 904,,-19.94785896,-43.93818838,,,0,,,0,
14791940,,Rua Antonio Mariano De Abreu 664,,-19.83750176,-43.8917718,,,0,,,0,
14791941,,Rua Padre Jose Alves 181,,-19.86737821,-43.92595448,,,0,,,0,
14791942,,Rua Cantor Luiz Gonzaga 269,,-19.88909754,-44.00086043,,,0,,,0,
14791943,,Rua Quinta Da Boa Vista 92,,-19.80555932,-43.99812705,,,0,,,0,
14791944,,Rua Doutor Aristides De Pinho 28,,-19.97535004,-43.98016233,,,0,,,0,
14791945,,Avenida Antonio Abrahao Caram 41,,-19.860549,-43.95980561,,,0,,,0,
14791946,,Rua Oeste 31,,-19.92390094,-43.96378566,,,0,,,0,
14791947,,Rua Aldemiro Fernandes Torres 1505,,-19.81072872,-43.94897816,,,0,,,0,
14791948,,Avenida Presidente Antonio Carlos 6704,,-19.86329486,-43.95790361,,,0,14784883,,0,1B
14791949,,Rua Aldemiro Fernandes Torres 1500,,-19.81066342,-43.9488898,,,0,,,0,
14791950,,Avenida Presidente Antonio Carlos 6703,,-19.86347875,-43.95787099,,,0,14784883,,0,1A
14791951,,Avenida Sinfronio Brochado 196,,-19.97570949,-44.01443577,,,0,,,0,
14791952,,Rua Waldomiro Lobo 2261,,-19.84718353,-43.93743378,,,0,,,0,
14791953,,Rua Agenor De Paula Estrela 612,,-19.79765014,-43.93360361,,,0,,,0,
14791954,,Avenida Afonso Pena 4114,,-19.9463133,-43.92183393,,,0,,,0,
14791955,,Rua Joaquim De Paula 100,,-19.90691548,-43.99748502,,,0,,,0,
14791956,,Avenida Teresa Cristina 9072,,-19.95907207,-43.99655375,,,0,,,0,
14791957,,Avenida Presidente Antonio Carlos 6702,,-19.8640069,-43.95763587,,,0,14784883,,0,2B
14791958,,Avenida Visconde De Ibituruna 281,,-19.97506299,-44.01581965,,,0,,,0,
14791959,,Avenida Presidente Antonio Carlos 6701,,-19.86410834,-43.95763764,,,0,14784883,,0,2A
14791960,,Avenida Teresa Cristina 10152,,-19.97170079,-44.02194313,,,0,,,0,
14791961,,Rua France Jose Cerceau 250,,-19.80209568,-43.9534962,,,0,,,0,
14791962,,Rua Arnaldo Lourenco 401,,-19.85824273,-43.88579305,,,0,,,0,
14791963,,Rua Tres Coracoes 345,,-19.92679011,-43.96818439,,,0,,,0,
14791964,,Rua Geralda Cirino Flor De Maio 26,,-19.82784072,-43.96764672,,,0,,,0,
14791965,,Rua Bom Jesus Da Penha 121,,-19.87074281,-44.00460119,,,0,,,0,
14791966,,Rua Sao Jose De Arimateia 62,,-19.89040072,-43.89732577,,,0,,,0,
14791967,,Rua Dos Carijos 150,,-19.91949572,-43.93686649,,,0,,,0,
14791968,,Rua Engenheiro Felipe Caldas 511,,-19.9349657,-43.98438712,,,0,,,0,
14791969,,Rua Engenheiro Felipe Caldas 510,,-19.93487905,-43.98444949,,,0,,,0,
14791970,,Rua Ivan Ferreira Alves 482,,-19.79164583,-43.96621082,,,0,,,0,
14791971,,Rua Imbiaca 785,,-19.92327906,-43.99661757,,,0,,,0,
14791972,,Avenida Miguel Perrela 900,,-19.87523238,-43.993713,,,0,,,0,
14791973,,Avenida Jequitinhonha 520,,-19.90999995,-43.89427387,,,0,,,0,
14791974,,Rua Jose Aldair 80,,-19.81642971,-44.01512013,,,0,,,0,
14791975,,Rua Barao De Leopoldina 130,,-19.92263031,-44.00117681,,,0,,,0,
14791976,,Rua Lupercio Paixao 219,,-19.99274286,-44.04512735,,,0,,,0,
14791977,,Avenida Antonio Abrahao Caram 30,,-19.8594247,-43.9602555,,,0,,,0,
14791978,,Rua Espinosa 111,,-19.9071382,-43.95790944,,,0,,,0,
14791979,,Avenida Getulio Vargas 1190,,-19.93712998,-43.93395284,,,0,,,0,
14791980,,Avenida Afonso Vaz De Melo 1256,,-19.97773643,-44.02607615,,,0,,,0,
14791981,,Rua Francisco Martins Marques 310,,-20.00544156,-44.03927041,,,0,,,0,
14791982,,Rua Garret 443,,-19.94302085,-43.96725505,,,0,,,0,
14791983,,Rua Lidia Avelar Estanislau 144,,-19.86817314,-43.90444604,,,0,,,0,
14791984,,Rua Gentios 1037,,-19.9520344,-43.95472858,,,0,,,0,
14791985,,Rua Serranos 98,,-19.94388261,-43.9167184,,,0,,,0,
14791986,,Rua Luiz Pongelupe 60,,-20.00490929,-44.01054503,,,0,,,0,
14791987,,Rua Tujutui 12,,-19.87174768,-43.90123069,,,0,,,0,
14791988,,Rua Dos Guaicurus 384,,-19.91508601,-43.9372932,,,0,,,0,
14791989,,Rua Antonio Mariano De Abreu 725,,-19.83774245,-43.89198416,,,0,,,0,
14791990,,Rua Joaquim Alves Pereira 206,,-19.83019818,-43.92632249,,,0,,,0,
14791991,,Rua Dona Luiza 670,,-19.98383056,-44.00223076,,,0,,,0,
14791992,,Rua Maria Beatriz 1217,,-19.95840116,-43.97491873,,,0,,,0,
14791993,,Rua Da Patagonia 19,,-19.9572001,-43.94027446,,,0,,,0,
14791994,,Rua Da Bahia 1022,,-19.92394332,-43.9372525,,,0,,,0,
14791995,,"Avenida Guaratan, 1049",,-19.92266822,-43.96991798,,,0,,,0,
14791996,,Rua Pau Brasil 354,,-19.82433827,-43.92714517,,,0,,,0,
14791997,,Rua Campos Altos 680,,-19.90161956,-43.97318232,,,0,,,0,
14791998,,Rua Kimberlita 220,,-19.91543841,-43.91403859,,,0,,,0,
14791999,,Rua Professor Raphael Hardy 150,,-19.917991,-43.98366642,,,0,,,0,
14792000,,Rua Copacabana 386,,-19.87118392,-44.01608132,,,0,,,0,
14792001,,Rua Francisco Luiz 139,,-19.87319516,-43.9405009,,,0,,,0,
14792002,,Rua Extremoso 219,,-19.99148036,-44.02556157,,,0,,,0,
14792003,,Rua Terezinha De Almeida 68,,-19.81613318,-43.89333008,,,0,,,0,
14792004,,Avenida Waldyr Soeiro Emrich 2300,,-19.98444038,-44.00717371,,,0,,,0,
14792005,,Rua Nisio Batista De Oliveira 444,,-19.93053472,-43.91284534,,,0,,,0,
14792006,,Rua Oitocentos E Sessenta E Dois 14,,-19.99775208,-44.02101096,,,0,,,0,
14792007,,Rua Ceara 383,,-19.92433126,-43.92618908,,,0,,,0,
14792008,,Rua Manuel Nunes Viana 46,,-19.83809822,-43.91522325,,,0,,,0,
14792009,,Rua Joaquim Alves Pereira 201,,-19.8305672,-43.92642762,,,0,,,0,
14792010,,Rua Manuel Nunes Viana 45,,-19.83801855,-43.91524164,,,0,,,0,
14792011,,Avenida Presidente Juscelino Kubitschek 2855,,-19.92681796,-43.98743513,,,0,,,0,
14792012,,Rua Jose Pinto De Moura 442,,-19.82486264,-43.93616285,,,0,,,0,
14792013,,Avenida Djalma Vieira Cristo 619,,-20.010972,-44.0389764,,,0,,,0,
14792015,,Avenida Waldyr Soeiro Emrich 4997,,-19.99405654,-44.02864129,,,0,,,0,
14792016,,Avenida Waldyr Soeiro Emrich 4996,,-19.99391018,-44.02857344,,,0,,,0,
14792017,,Rua Professor Francisco Henriques 125,,-19.8969807,-43.97482163,,,0,,,0,
14792018,,Avenida Olinto Meireles 304,,-19.97396556,-44.01335015,,,0,,,0,
14792019,,Rua Maria Martins 11,,-19.81488219,-43.94695718,,,0,,,0,
14792020,,Rua Maria Martins 10,,-19.81521167,-43.94756031,,,0,,,0,
14792021,,Avenida Serrana 1292,,-19.87461203,-44.01233026,,,0,,,0,
14792022,,Rua Aziz Abdi 19,,-19.87729121,-43.99205103,,,0,,,0,
14792023,,Rua Vasco Balboa 44,,-19.91872937,-43.88469625,,,0,,,0,
14792024,,Rua Barcelona 170,,-19.96193406,-43.94883799,,,0,,,0,
14792025,,Rua Americo Magalhaes 348,,-19.97824839,-44.02359373,,,0,,,0,
14792026,,Rua Padre Pedro Pinto 281,,-19.81876136,-43.95358854,,,0,,,0,
14792027,,Rua Desembargador Mario Mattos 507,,-19.93936827,-43.91269394,,,0,,,0,
14792028,,Rua Adolfo Cioletti 983,,-20.00618438,-44.01177123,,,0,,,0,
14792029,,Rua Jesuina Ferraz Dos Santos 273,,-19.98817294,-44.01790016,,,0,,,0,
14792030,,Rua Barao De Coromandel 722,,-19.84471951,-43.94698955,,,0,,,0,
14792031,,Rua Jose Gomes 201,,-19.8743887,-44.00940757,,,0,,,0,
14792032,,Rua Jose Gomes 202,,-19.87421117,-44.00946044,,,0,,,0,
14792033,,Rua Jose Maria Do Nascimento 191,,-20.01108957,-44.03191143,,,0,,,0,
14792034,,Avenida Nelio Cerqueira 1065,,-19.9930945,-44.04344431,,,0,,,0,
14792035,,Rua Pecanha 186,,-19.9141174,-43.94667942,,,0,,,0,
14792036,,Rua Jose Aldair 45,,-19.81641942,-44.01489468,,,0,,,0,
14792037,,Rua Teodoro Dos Reis 80,,-19.86791783,-43.90611359,,,0,,,0,
14792038,,Rua Jose Maria Do Nascimento 196,,-20.01102296,-44.03199214,,,0,,,0,
14792039,,Rua Francisco Bicalho 1500,,-19.90986505,-43.97739843,,,0,,,0,
14792040,,Rua Universo Em Desencanto 100,,-19.99161958,-43.98956852,,,0,,,0,
14792041,,Rua Vasco Balboa 55,,-19.91876007,-43.88475961,,,0,,,0,
14792042,,Avenida Amazonas 8787,,-19.94460361,-44.00460244,,,0,,,0,
14792043,,Rua Jau 729,,-19.9237808,-43.9010956,,,0,,,0,
14792044,,Rua Rio Verde 357,,-19.9468888,-43.93164672,,,0,,,0,
14792045,,Avenida Do Contorno 2762,,-19.921985,-43.92207396,,,0,,,0,
14792046,,Avenida Francisco Sa 1210,,-19.9330493,-43.95897084,,,0,,,0,
14792047,,Avenida Olinto Meireles 321,,-19.97392431,-44.01308708,,,0,,,0,
14792048,,Avenida Cristiano Machado 2939,,-19.87899054,-43.92960033,,,0,,,0,
14792049,,Rua Babel 573,,-19.89988319,-44.01552188,,,0,,,0,
14792050,,Avenida Barao Homem De Melo 3420,,-19.96521218,-43.96052913,,,0,,,0,
14792051,,Rua Casa Branca 122,,-19.91033559,-43.90276082,,,0,,,0,
14792052,,Rua Julita Nogueira Soares 430,,-19.87096974,-44.00865939,,,0,,,0,
14792053,,Rua Engenho Do Ouro 112,,-19.89075679,-43.98319482,,,0,,,0,
14792054,,Rua Belmiro Braga 949,,-19.90646248,-43.97518271,,,0,,,0,
14792055,,Avenida Prudente De Morais 1565,,-19.94777448,-43.94816351,,,0,,,0,
14792056,,Rua Adelia Carmen Da Silva 91,,-19.99141681,-44.04771999,,,0,,,0,
14792057,,Avenida Prudente De Morais 230,,-19.937557,-43.94734907,,,0,,,0,
14792058,,Rua Radialista Geraldo Lara 9,,-19.81447933,-44.00248873,,,0,,,0,
14792059,,Rua Conselheiro Joaquim Caetano 968,,-19.94207309,-43.96930619,,,0,,,0,
14792060,,Rua Das Petunias 1288,,-19.97730598,-44.0574369,,,0,,,0,
14792061,,Rua Engenho Do Mar 253,,-19.89014539,-43.98171946,,,0,,,0,
14792062,,Rua Raul Hanriot 140,,-19.92833021,-43.91619901,,,0,,,0,
14792063,,Rua Arnaldo Bueno Azevedo 35,,-19.88002574,-43.9860727,,,0,,,0,
14792064,,Rua Casa Branca 133,,-19.91035528,-43.90260107,,,0,,,0,
14792065,,Rua Coronel Antonio Lopes Coelho 212,,-19.82555492,-43.9873431,,,0,,,0,
14792066,,Rua Jornalista Lena Santos 285,,-19.8724075,-43.9154965,,,0,,,0,
14792067,,Rua Nisio Batista De Oliveira 401,,-19.93056647,-43.91330831,,,0,,,0,
14792068,,Rua Jeriba 55,,-19.98996245,-44.02817816,,,0,,,0,
14792069,,Rua Joao Pires 64,,-19.94263616,-44.00158854,,,0,,,0,
14792070,,Rua Moreira 155,,-19.86562247,-43.91925458,,,0,,,0,
14792071,,Rua Jornalista Joao Augusto 451,,-19.82747549,-44.0006259,,,0,,,0,
14792072,,Rua Xangrila 1117,,-19.84368397,-44.01787008,,,0,,,0,
14792073,,Rua Silva Fortes 151,,-19.88006384,-43.92767879,,,0,,,0,
14792074,,Rua Ministro Hermenegildo De Barros 101,,-19.83880935,-43.9609962,,,0,,,0,
14792075,,Avenida Teresa Cristina 790,,-19.91681776,-43.96453582,,,0,,,0,
14792076,,Rua Bento 70,,-19.94620769,-43.96470561,,,0,,,0,
14792077,,Rua Pintor Pablo Picasso 65,,-19.83130253,-43.9104621,,,0,,,0,
14792078,,Avenida Olinto Meireles 1634,,-19.98577381,-44.00921541,,,0,,,0,
14792079,,Rua Universo 71,,-19.96646409,-43.95185641,,,0,,,0,
14792080,,Avenida Vereador Cicero Ildefonso 390,,-19.92714266,-43.99630159,,,0,,,0,
14792081,,Rua Jornalista Lena Santos 290,,-19.87233901,-43.91545217,,,0,,,0,
14792082,,Rua Marciano Jose De Souza 72,,-19.81532207,-44.01593871,,,0,,,0,
14792083,,Rua Alcindo Goncalves Cotta 265,,-19.98426405,-44.02646041,,,0,,,0,
14792085,,Rua General Aranha 203,,-19.85373391,-43.95570793,,,0,,,0,
14792086,,Rua Doutor Micaeli 516,,-19.92119085,-43.90163417,,,0,,,0,
14792087,,Rua Doutor Micaeli 517,,-19.92112444,-43.9016631,,,0,,,0,
14792089,,Avenida Do Contorno 2787,,-19.92173667,-43.92211366,,,0,,,0,
14792090,,Rua Desembargador Custodio Lustosa 383,,-19.83409552,-43.95686319,,,0,,,0,
14792091,,Rua Moreira 162,,-19.86550785,-43.91918717,,,0,,,0,
14792092,,Avenida Dom Pedro II 3927,,-19.91268426,-43.97774351,,,0,,,0,
14792093,,Rua Erico Verissimo 800,,-19.81507558,-43.969939,,,0,,,0,
14792094,,Rua Desembargador Pedro Licinio 401,,-19.8744969,-43.98438171,,,0,,,0,
14792095,,Rua Padre Argemiro Moreira 1,,-19.83856268,-43.87109931,,,0,,,0,
14792096,,Rua Professor Rubens Guelli 170,,-19.82352642,-43.93544038,,,0,,,0,
14792097,,Via Ligacao Br Duzentos E Sessenta E Dois Sabara 286,,-19.85781186,-43.89329764,,,0,,,0,
14792098,,Rua Sirius 107,,-19.99095738,-44.00845304,,,0,,,0,
14792099,,Rua Joao Ambrosio 23,,-19.82850643,-43.9669833,,,0,,,0,
14792100,,Avenida Barao Homem De Melo 2144,,-19.95493592,-43.96689374,,,0,,,0,
14792101,,Rua Campos Sales 199,,-19.92761531,-43.97495689,,,0,,,0,
14792102,,Rua Aiuruoca 230,,-19.86829693,-43.92370439,,,0,,,0,
14792103,,Rua Desembargador Custodio Lustosa 394,,-19.83424547,-43.95680893,,,0,,,0,
14792104,,Rua Florencio Jose Dos Santos 396,,-19.89879644,-44.00405538,,,0,,,0,
14792105,,Rua Cabo Airton Braga 271,,-19.85910798,-43.87068998,,,0,,,0,
14792106,,Rua Cabo Airton Braga 270,,-19.8591082,-43.87076781,,,0,,,0,
14792107,,Rua Bezerra De Menezes 100,,-19.85214805,-43.89788239,,,0,,,0,
14792108,,Avenida Djalma Vieira Cristo 640,,-20.01077075,-44.03900601,,,0,,,0,
14792109,,Rua Vila Rica 1062,,-19.91181923,-43.98063074,,,0,,,0,
14792110,,Rua Aguas De Marco 208,,-19.81187654,-43.93234415,,,0,,,0,
14792111,,Rua Conselheiro Joaquim Caetano 955,,-19.94183561,-43.96927219,,,0,,,0,
14792112,,Rua Turmalina 134,,-19.92329155,-43.96469611,,,0,,,0,
14792113,,Avenida Dos Jardins 493,,-19.97768386,-44.04535906,,,0,,,0,
14792114,,Rua Ceara 323,,-19.92375949,-43.9260305,,,0,,,0,
14792115,,Rua Jefferson 111,,-19.88026906,-43.92553831,,,0,,,0,
14792116,,Rua Marcos Donato De Lima 216,,-19.82070316,-43.90292801,,,0,,,0,
14792117,,Avenida Oceano Atlantico 332,,-19.79121407,-43.96403303,,,0,,,0,
14792118,,Rua Paulo Timoteo Nascimento 695,,-19.87978866,-43.94117275,,,0,,,0,
14792119,,Rua Professor Francisco Henriques 185,,-19.89597386,-43.97394586,,,0,,,0,
14792120,,Rua Sete De Setembro 90,,-19.81824746,-43.88667143,,,0,,,0,
14792121,,Avenida Jefferson Coelho Da Silva 1179,,-19.94015904,-43.91138878,,,0,,,0,
14792122,,Avenida Cristiano Machado 360,,-19.90451204,-43.9340342,,,0,,,0,
14792123,,Rua Tres Pontas 383,,-19.91158925,-43.95837295,,,0,,,0,
14792124,,Rua Itaituba 60,,-19.89903031,-43.90405908,,,0,,,0,
14792125,,Rua Silva Fortes 120,,-19.87976707,-43.92791326,,,0,,,0,
14792126,,Avenida Afonso Pena 571,,-19.918372,-43.93884247,,,0,,,0,
14792127,,Rua Vereador Camil Caram 310,,-19.83115098,-43.89443073,,,0,,,0,
14792128,,Rua Ocidental 177,,-19.88762354,-44.01012976,,,0,,,0,
14792129,,Rua Abilio Alves Dos Santos 191,,-19.85931636,-43.89331323,,,0,,,0,
14792130,,Rua Divino Espirito Santo 128,,-19.83628836,-43.90566078,,,0,,,0,
14792131,,Avenida Cristiano Machado 11010,,-19.82771431,-43.94248498,,,0,,,0,
14792132,,Avenida Dos Bandeirantes 2285,,-19.9464113,-43.91780229,,,0,,,0,
14792133,,Rua Da Patagonia 90,,-19.95724158,-43.94035149,,,0,,,0,
14792134,,Rua Henrique Diniz 472,,-19.88350895,-43.95664021,,,0,,,0,
14792135,,Rua Cleide Aparecida 251,,-19.81425158,-44.01232849,,,0,,,0,
14792136,,Rua Magnolia 687,,-19.90681129,-43.96273353,,,0,,,0,
14792137,,Rua Nelson Jose De Almeida 132,,-19.80959947,-43.99826435,,,0,,,0,
14792138,,Rua Das Amendoeiras 120,,-19.95581215,-43.98039075,,,0,,,0,
14792139,,Rua Cova Iria 337,,-19.79729778,-43.99600446,,,0,,,0,
14792140,,Rua Dois 573,,-19.8154291,-44.00979471,,,0,,,0,
14792141,,Rua Rogerio Aparecido Da Silva 210,,-19.83705269,-43.90082604,,,0,,,0,
14792142,,Rua Rogerio Aparecido Da Silva 211,,-19.83696479,-43.90068284,,,0,,,0,
14792143,,Rua Joaquim Nabuco 555,,-19.93587379,-43.97707073,,,0,,,0,
14792144,,Rua Platina 509,,-19.92258354,-43.96276138,,,0,,,0,
14792145,,Rua Professor Antonio Marcio 45,,-19.87108848,-43.93108803,,,0,,,0,
14792146,,Avenida Professor Mario Werneck 2316,,-19.97572452,-43.9685118,,,0,,,0,
14792147,,Rua Santa Seconda 129,,-19.84647413,-43.89234914,,,0,,,0,
14792148,,Rua Orlando Nogueira 183,,-19.98930632,-44.0480047,,,0,,,0,
14792149,,Rua Marcos Coelho Neto 870,,-19.96540983,-43.97618843,,,0,,,0,
14792150,,Rua Doutor Ismael De Faria 169,,-19.950762,-43.95541789,,,0,,,0,
14792151,,Rua Helio Pellegrino 133,,-19.82069261,-43.95950345,,,0,,,0,
14792152,,Rua Helio Pellegrino 134,,-19.82069195,-43.95943585,,,0,,,0,
14792153,,Rua Furtado De Mendonca 234,,-19.88151753,-43.95387474,,,0,,,0,
14792154,,Rua Dom Helder Camara 62,,-19.84472867,-43.90102811,,,0,,,0,
14792155,,Rua Claudio Gomes De Souza 270,,-19.870853,-43.93862828,,,0,,,0,
14792156,,Rua Marcos Coelho Neto 873,,-19.96602803,-43.97624742,,,0,,,0,
14792157,,Avenida Otacilio Negrao De Lima 11000,,-19.85019501,-43.99622318,,,0,,,0,
14792158,,Rua Serra Da Mantiqueira 815,,-19.82584298,-43.90432827,,,0,,,0,
14792159,,Rua Dos Caetes 203,,-19.91717451,-43.9359814,,,0,,,0,
14792160,,Avenida Silviano Brandao 2368,,-19.90958672,-43.91581536,,,0,,,0,
14792161,,Rua Isabella Jardim 61,,-19.8672078,-43.905493,,,0,,,0,
14792162,,Avenida Country Club De Belo Horizonte 3700,,-19.92774811,-43.88032169,,,0,,,0,
14792163,,Avenida Country Club De Belo Horizonte 3701,,-19.92768867,-43.88028103,,,0,,,0,
14792164,,Rua Extremoso 285,,-19.99241835,-44.0251166,,,0,,,0,
14792165,,Pca Louis Braille 587,,-19.91860429,-43.8999154,,,0,,,0,
14792166,,Avenida Barao Homem De Melo 2185,,-19.95573367,-43.96644372,,,0,,,0,
14792167,,Rua Fernao Dias 135,,-19.89732953,-43.88982908,,,0,,,0,
14792168,,Rua Itaguai 868,,-19.89187417,-43.97193911,,,0,,,0,
14792169,,Rua Antonio Rodrigues Froes 133,,-19.80859196,-43.97093783,,,0,,,0,
14792170,,Rua Ursula Paulino 1915,,-19.96461617,-43.99139021,,,0,,,0,
14792171,,Rua Professor Baeta Viana 410,,-19.86741669,-43.96746844,,,0,,,0,
14792172,,Rua Henrique Diniz 455,,-19.88364161,-43.95661279,,,0,,,0,
14792173,,Avenida Presidente Antonio Carlos 4062,,-19.87348222,-43.9540679,,,0,14785760,,0,2B
14792174,,Rua Montalvania 370,,-19.89109497,-43.9089024,,,0,,,0,
14792175,,Avenida Presidente Antonio Carlos 4063,,-19.87286412,-43.95434296,,,0,14785760,,0,1A
14792176,,Avenida Presidente Antonio Carlos 4064,,-19.87276826,-43.95433581,,,0,14785760,,0,1B
14792177,,Rua Gilberto Freire 800,,-19.98949755,-43.98738085,,,0,,,0,
14792178,,Avenida Presidente Antonio Carlos 4061,,-19.8735789,-43.95407228,,,0,14785760,,0,2A
14792179,,Rua Souza Aguiar 845,,-19.9036514,-43.89846505,,,0,,,0,
14792180,,Rua Padre Eustaquio 752,,-19.9123475,-43.96029899,,,0,,,0,
14792181,,Rua Castelo De Windsor 498,,-19.88022419,-44.00394694,,,0,,,0,
14792182,,Rua Inspetor Nilo Seabra 57,,-19.88736924,-43.92249139,,,0,,,0,
14792183,,Avenida Serrana 1211,,-19.87529653,-44.01238476,,,0,,,0,
14792184,,Rua Amazonita 495,,-19.91376518,-43.90313811,,,0,,,0,
14792185,,Rua Goncalves Ferreira 190,,-19.86772516,-43.94287292,,,0,,,0,
14792186,,Rua Coqueiro 400,,-19.88383276,-43.94550061,,,0,,,0,
14792187,,Rua Dom Helder Camara 43,,-19.84476924,-43.90066134,,,0,,,0,
14792188,,Rua Ursula Paulino 1926,,-19.96483716,-43.99168888,,,0,,,0,
14792189,,Avenida Minas Gerais 1206,,-20.02217212,-44.03693291,,,0,,,0,
14792190,,Avenida Silviano Brandao 1035,,-19.90941963,-43.92689835,,,0,,,0,
14792191,,Estação Ponto São José,,-19.9012389,-43.99100483,,,1,,,1,
14792192,,Rua Fernao Dias 147,,-19.90454676,-43.8925172,,,0,,,0,
